length,gradient,temperature,wind_speed,speed_kmh,battery_soc,acceleration,surface_type,traffic_density,weather_condition,gradient_sq,length_x_gradient,cold_penalty,wind_speed_sq,speed_sq,power_proxy,speed_x_length,Energy_Consumption_kWh,vehicle_id,timestamp
0.089061074,-0.4622822,-0.77180374,-1.6463963,1.709351,0.56735635,0.7199599,1.2285024,1.218745,0.4618702,-0.90665805,-0.9196404,-0.30093563,-1.1102098,2.1769884,0.7145776,1.2392666,10.22662132201036,1546,2024-01-03 16:11:00
-0.7888825,1.1330848,-1.5477735,0.24787201,0.024765953,1.6683656,-0.8438184,1.2285024,1.218745,0.4618702,1.0966659,-0.02957365,2.7145875,-0.024990745,-0.2559623,0.0022865108,-0.508133,5.735129018730635,1226,2024-01-03 09:24:00
-0.9942909,-0.6682808,0.8834483,-1.3918977,-0.9302011,-0.75827426,0.19689777,-0.005641814,-0.008768004,1.3680058,-0.9111675,-1.0160608,-0.30093563,-1.0821478,-0.9296727,-1.0152248,-0.9131339,5.632970208949721,1571,2024-01-01 23:34:00
0.16169931,-0.07245529,-1.2512059,1.4814289,0.97356004,-1.4402319,-0.008989843,-1.239786,-0.008768004,-0.44426537,-0.7390348,-0.4465159,-0.30093563,1.7702763,0.91893774,-1.0838317,0.80310345,10.99939088358349,1020,2024-01-03 01:06:00
-1.5673732,-1.3698256,-0.07150313,0.3196792,-0.14035365,-0.24671146,0.71944,-0.005641814,1.218745,-1.3504009,-0.49043715,-0.9721095,-0.30093563,0.055978477,-0.40895304,-0.28050312,-1.0323898,7.0122124985414525,1018,2024-01-02 03:54:00
-1.5306025,-0.22763719,1.0070008,-1.4730186,1.2030929,0.07440629,-1.6963708,-1.239786,1.218745,-0.44426537,-0.8307025,-1.0106735,-0.30093563,-1.0950606,1.2788686,2.6533482,-0.9048428,9.360881927825831,1145,2024-01-02 06:26:00
-1.0450569,1.4937695,-0.36747876,1.2503462,-0.78619146,-0.023101434,-0.78864294,1.2285024,-1.236281,-1.3504009,2.0328188,-0.14918195,-0.30093563,1.3686107,-0.860763,-0.5627625,-0.890357,5.27762414916553,1267,2024-01-03 19:55:00
-0.2810844,-0.21645442,-0.054222185,1.5342727,0.5791349,0.39275834,0.85695434,-1.239786,1.218745,1.3680058,-0.82519966,-0.721295,-0.30093563,1.8663619,0.3693194,0.34520277,0.13340853,8.968977452427541,1068,2024-01-01 13:24:00
0.88476974,1.1258091,1.2773435,-1.1340652,0.7244545,0.14138529,1.2651954,-1.239786,-0.008768004,-1.3504009,1.0796156,1.7706485,-0.30093563,-1.0164499,0.5616859,1.1934785,1.2925724,10.753601326608912,1374,2024-01-04 11:00:00
-0.97161394,0.007067718,-1.1313434,-1.2700617,0.028931845,0.56863254,1.7018969,-0.005641814,-1.236281,-0.44426537,-0.67927563,-0.77225786,-0.30093563,-1.0557777,-0.25190517,1.1090115,-0.6274726,7.203622955398276,1898,2024-01-03 23:41:00
1.0377284,0.8924994,1.3789692,-0.3751117,-1.4969856,0.30140337,-0.72485673,1.2285024,-1.236281,1.3680058,0.57131076,1.5265816,-0.30093563,-0.6053418,-1.0881283,-1.0047095,-0.9064167,6.223027064459996,1565,2024-01-01 15:40:00
0.30248943,1.2292938,-1.3646721,-1.6207778,1.4510987,-0.48600188,-0.3531735,-0.005641814,-1.236281,-1.3504009,1.3289473,1.2761669,0.21880047,-1.1090393,1.7009139,-0.2501063,1.3165455,10.284129538024134,1117,2024-01-01 10:22:00
-0.5716983,0.15864693,-0.71803415,0.79034054,0.88300633,-1.0908395,1.705608,-1.239786,1.218745,0.4618702,-0.541375,-0.51201826,-0.30093563,0.65872556,0.7850528,2.211842,0.01502615,10.1231931627456,1985,2024-01-04 04:44:00
0.88447994,0.56257695,1.0981108,-1.6508644,0.6405218,-0.015033423,0.0049112197,-0.005641814,1.218745,-0.44426537,-0.020204622,0.8375097,-0.30093563,-1.1103759,0.44913808,-1.1138101,1.2087548,9.793445027116432,1295,2024-01-01 23:59:00
0.5425233,-0.11045992,-1.0051501,0.42108443,0.5712447,0.7729108,1.0901809,-1.239786,-0.008768004,1.3680058,-0.7645348,-0.3788632,-0.30093563,0.17527772,0.359213,0.7443799,0.84325796,9.594749596855978,1642,2024-01-02 04:15:00
1.0728111,0.8063694,0.9672921,-1.269837,1.264137,0.9003116,-0.95541173,1.2285024,-1.236281,-1.3504009,0.4025069,1.4063449,-0.30093563,-1.0557213,1.3795564,1.0586274,2.0423756,10.519770108472317,1216,2024-01-01 16:54:00
-0.8298018,-1.5954514,0.13678308,0.800751,-0.43978733,-1.6602726,1.1648434,-0.005641814,1.218745,-0.44426537,-0.21184033,-0.47536406,-0.30093563,0.6734704,-0.64745915,-0.011063706,-0.69523287,5.653432073325868,1753,2024-01-04 08:56:00
-1.2395798,1.4259144,-0.828674,1.4452995,1.2124376,0.81121135,1.0477386,1.2285024,1.218745,-1.3504009,1.8430921,-0.42547864,-0.30093563,1.7054893,1.2941465,1.1750131,-0.5809015,9.249822331509266,1416,2024-01-03 00:19:00
-1.7234635,-0.84661776,-0.888747,-0.99626094,0.45037574,-0.8309645,0.61942977,1.2285024,1.218745,-0.44426537,-0.86812496,-1.0545413,-0.30093563,-0.96595407,0.20875211,-0.12731153,-1.1224006,8.19924324438179,1099,2024-01-01 00:16:00
-0.4858031,0.60390466,-1.6811455,-1.4607922,-0.707118,1.142197,0.87372684,1.2285024,-1.236281,0.4618702,0.04572225,-0.11981209,4.532533,-1.0933521,-0.8179887,-0.46722898,-0.65600234,6.172639758979829,1392,2024-01-01 03:06:00
-0.86850893,0.29473138,-0.65395725,-0.6143144,1.0698779,-1.584233,0.05545582,1.2285024,-1.236281,-0.44426537,-0.39075786,-0.5760252,-0.30093563,-0.7699889,1.0663828,-1.0323881,-0.21583128,9.93432934652737,1763,2024-01-03 09:21:00
0.91985244,-0.56318057,1.6275597,0.9552657,1.269854,-0.22450441,-0.95499456,-0.005641814,-1.236281,-1.3504009,-0.9161301,-1.0265684,-0.30093563,0.89950955,1.3890929,1.061877,1.8752667,12.122618208049465,1331,2024-01-02 12:25:00
-0.042670485,-0.71839094,1.0189342,0.025224619,-0.40470812,-1.403259,-1.5775422,1.2285024,1.218745,1.3680058,-0.90347415,-0.91010886,-0.30093563,-0.25754923,-0.6221132,0.45197597,-0.29219332,9.750308596866294,1501,2024-01-02 04:01:00
0.8320862,-1.1324065,1.6261806,1.292597,1.6045967,0.51448834,-1.6058687,-1.239786,-0.008768004,-0.44426537,-0.708297,-0.16235,-0.30093563,1.4398001,1.9793792,2.9457989,2.1024365,11.736571812779244,1898,2024-01-01 21:53:00
-1.205465,-0.7641218,-0.21163762,-0.9878689,0.30675673,-1.2299982,0.72935075,-0.005641814,-0.008768004,0.4618702,-0.8934513,-0.99545175,-0.30093563,-0.9625329,0.04060236,-0.02510995,-0.7259888,8.708824508578626,1020,2024-01-02 20:17:00
1.537953,-0.5134449,1.6445538,-1.2604744,1.1482979,1.5140656,0.92013663,1.2285024,-1.236281,0.4618702,-0.91320395,-0.91660863,-0.30093563,-1.0533472,1.1902646,0.8475411,2.4240398,11.549161882719226,1118,2024-01-02 05:34:00
-0.5951645,-1.2450668,0.11263973,0.5934324,-0.1271537,1.383441,0.87325305,-1.239786,1.218745,1.3680058,-0.6145449,-0.5779027,-0.30093563,0.39134938,-0.39728394,-0.088324875,-0.44622412,7.002024986664859,1134,2024-01-01 02:34:00
1.1516273,0.23846856,-1.614491,-0.44336918,0.3899198,0.37845507,-1.1941944,-0.005641814,1.218745,-0.44426537,-0.45610514,0.43903965,3.6239905,-0.6556165,0.1365628,0.79832387,1.1725721,10.453825439796818,1584,2024-01-02 23:41:00
1.0463923,-1.5429636,0.472459,-1.389499,-0.15957513,-1.2526467,1.2303437,1.2285024,-0.008768004,-1.3504009,-0.28287527,0.63420624,-0.30093563,-1.0817095,-0.42577085,0.3113838,0.5077992,8.605052790889859,1880,2024-01-04 02:28:00
1.4395435,1.0780416,-1.4216113,0.31752923,0.20064372,-0.9001927,-0.51711494,-1.239786,-1.236281,-0.44426537,0.9694756,2.2729626,0.9949182,0.053511955,-0.07621825,-0.35797143,1.1741319,10.18122627449792,1517,2024-01-01 17:08:00
-1.0588571,-1.4235303,-0.7360783,0.55685335,0.46405387,-0.8533,0.97016305,1.2285024,-0.008768004,1.3680058,-0.430448,-0.69580376,-0.30093563,0.34408906,0.22536851,0.45838034,-0.5730412,9.279838934175016,1310,2024-01-03 04:47:00
1.1794767,-1.227236,0.27390504,-1.4400488,-0.93120354,-0.59049666,1.1707135,-0.005641814,-0.008768004,1.3680058,-0.63054127,0.13330884,-0.30093563,-1.0902604,-0.93011177,-0.43766743,-0.26823264,8.333187142123482,1593,2024-01-02 19:10:00
0.34511995,1.6135346,-0.26558894,-1.7093222,-0.8044052,0.18579642,0.77804625,-1.239786,1.218745,-0.44426537,2.3830795,1.8303986,-0.30093563,-1.1115128,-0.87011975,-0.5968508,-0.41561732,7.242429461984817,1316,2024-01-02 18:08:00
-0.042641878,1.3927287,0.7367038,0.7389248,-0.19673881,-0.047478076,-0.39541224,1.2285024,1.218745,0.4618702,1.7525996,1.0564517,-0.30093563,0.5867989,-0.45770076,-0.65735394,-0.15835714,8.258102152852029,1871,2024-01-02 18:06:00
-0.36329547,-0.104354605,-0.9009512,-0.6115861,1.4949893,-1.463444,0.514498,1.2285024,-1.236281,-0.44426537,-0.76057166,-0.6429272,-0.30093563,-0.76829296,1.7791903,0.09920286,0.5397096,10.852291070853392,1776,2024-01-01 23:07:00
-1.1783751,1.2611709,-1.5901403,-0.026588665,-0.776911,0.96821237,0.34518182,1.2285024,1.218745,-0.44426537,1.4087057,-0.4060798,3.2920752,-0.30765685,-0.8559241,-0.88832283,-0.93529534,5.073544994975002,1666,2024-01-04 04:25:00
-0.5400311,-0.58084255,-0.58782244,0.23771778,-0.6646291,0.4830278,-1.7059846,-1.239786,-1.236281,-1.3504009,-0.91635394,-1.0566013,-0.30093563,-0.036205675,-0.79355896,0.24077854,-0.6573931,6.230066301468179,1720,2024-01-02 17:01:00
-1.2240001,-1.1240354,-1.4398328,-0.061937205,-0.9881336,-1.4341303,1.4609886,-0.005641814,-1.236281,0.4618702,-0.71456915,-0.88082516,1.2432894,-0.34097242,-0.95411956,-0.32808465,-0.9926966,6.695848481621535,1762,2024-01-03 15:25:00
-0.9004222,0.9414039,-0.6678302,0.4625427,-0.8907121,0.8028634,-0.9959021,-0.005641814,-0.008768004,0.4618702,0.67168075,-0.2517148,-0.30093563,0.22572267,-0.91193223,-0.49689162,-0.87268674,5.414699653559657,1334,2024-01-02 14:24:00
0.44751003,1.3785241,0.3220292,-1.2213384,-1.4759859,-1.5091145,-0.7250462,-1.239786,-0.008768004,1.3680058,1.7143265,1.6479791,-0.30093563,-1.0428874,-1.0854653,-0.99294376,-0.9374051,8.546698257200214,1053,2024-01-01 09:30:00
-1.335807,-0.34607995,-0.372856,-0.5505235,-0.9639491,-0.16323514,-0.12410308,1.2285024,1.218745,-1.3504009,-0.8784699,-0.9972264,-0.30093563,-0.72923756,-0.94414246,-1.0483856,-1.0197756,6.6075896665908855,1745,2024-01-02 05:30:00
-0.912537,-0.6021851,-0.96060455,-0.5553945,-0.7724629,-1.0746479,1.6009411,-1.239786,1.218745,0.4618702,-0.91605425,-1.0460137,-0.30093563,-0.73243016,-0.85358775,0.009013554,-0.83942896,5.194811009033859,1077,2024-01-01 19:45:00
0.5633817,-0.7677598,1.2180265,0.9437963,-0.40054852,1.0617479,1.443836,-0.005641814,1.218745,-0.44426537,-0.89253086,-0.7858639,-0.30093563,0.88226783,-0.61906207,0.30112046,0.012452188,8.016181467775185,1503,2024-01-01 22:12:00
1.2680758,-1.7239751,0.31740436,1.1838331,-0.6802203,-1.3586,1.1219395,1.2285024,1.218745,-0.44426537,-0.021966651,1.1125133,-0.30093563,1.2585832,-0.80264074,-0.25511256,0.044449486,9.06332186492669,1844,2024-01-02 11:14:00
1.477679,1.6255361,-1.2141839,-0.2524687,-0.55584085,0.13484517,-0.6024393,-0.005641814,-0.008768004,0.4618702,2.4192622,3.4248276,-0.30093563,-0.50840425,-0.7264031,-0.5864227,0.2784524,8.952023206549384,1010,2024-01-02 07:19:00
-1.5448369,-0.14873059,-0.010077316,-1.6517661,1.203191,-1.5444918,-0.5889079,-0.005641814,-1.236281,-0.44426537,-0.78821385,-1.0042434,-0.30093563,-1.1104081,1.2790288,0.20293619,-0.9205937,9.369097333748844,1202,2024-01-03 12:28:00
-1.2746676,1.4609275,0.7105609,-1.3268886,-1.3036846,0.46220672,0.16232567,-0.005641814,1.218745,-1.3504009,1.940203,-0.45972365,-0.30093563,-1.0691196,-1.0542934,-1.0785297,-1.0621009,6.079183184070743,1419,2024-01-02 02:21:00
0.7609444,-0.19245824,-0.22487353,-1.1828402,-1.6597276,1.5958916,0.80881417,-0.005641814,-1.236281,-0.44426537,-0.8128134,-0.4433189,-0.30093563,-1.031755,-1.1003972,-1.0931526,-1.0834842,5.0916008941324025,1392,2024-01-01 08:38:00
0.14909792,-0.45065543,1.0438453,0.11984869,0.7148741,-0.92189103,-1.6169959,-1.239786,-0.008768004,-1.3504009,-0.9046704,-0.9012728,-0.30093563,-0.1621307,0.5486397,1.8744817,0.604965,9.461913716601789,1253,2024-01-01 06:36:00
-0.64440763,-0.6000232,0.34098557,0.5302985,-0.30104032,-1.1503481,-0.34220517,-1.239786,-1.236281,1.3680058,-0.91611296,-1.043963,-0.30093563,0.31025317,-0.5431838,-0.74655503,-0.54803765,8.325826765297819,1379,2024-01-02 11:05:00
-1.1279523,-1.0963352,-0.5576958,-1.5749146,1.7415595,-0.98290765,1.6023848,1.2285024,1.218745,0.4618702,-0.7346396,-0.85856456,-0.30093563,-1.1060188,2.2389815,3.0449505,-0.3344608,9.653991829630847,1107,2024-01-03 01:52:00
1.4337608,-1.7022427,0.073667735,-1.6278144,1.0949537,-1.5330176,1.2368159,-0.005641814,1.218745,-0.44426537,-0.055662416,1.1885663,-0.30093563,-1.1093976,1.1056209,1.4854838,2.2466378,10.92567940419022,1525,2024-01-03 08:30:00
-0.38731545,-1.3187706,1.4633332,0.8538293,-0.07987557,0.8674676,0.12358116,-0.005641814,-0.008768004,-0.44426537,-0.5438031,-0.42789435,-0.30093563,0.74959934,-0.35468864,-0.9863977,-0.2968541,7.810073782485971,1956,2024-01-02 08:22:00
1.0615716,0.18777357,-1.561279,-0.3282541,0.36771592,-0.76584136,-0.5930789,1.2285024,-0.008768004,-0.44426537,-0.5112717,0.30278042,2.898677,-0.5693072,0.110563226,-0.17103812,1.0770818,10.371401183589002,1615,2024-01-02 01:45:00
-0.8443551,-0.3543694,-1.5165961,-1.069745,-0.6687436,1.2979803,-1.5941322,-1.239786,1.218745,-0.44426537,-0.88109344,-0.9288999,2.2896192,-0.9942144,-0.79596883,0.1467874,-0.7799104,5.460326774876529,1129,2024-01-03 04:26:00
-1.4657573,1.5264249,-0.14775531,-1.6255198,1.5086135,-0.43348712,0.6936485,-0.005641814,1.218745,0.4618702,2.126373,-0.694962,-0.30093563,-1.1092838,1.8037078,0.54233664,-0.8015216,10.682264777877124,1348,2024-01-01 23:36:00
1.1484869,1.1279752,0.46768868,0.3453334,0.46161768,0.5035309,0.30727708,1.2285024,-1.236281,1.3680058,1.0846846,2.058945,-0.30093563,0.08561121,0.22240135,-0.6371975,1.248621,11.110647501634222,1916,2024-01-03 07:03:00
1.6841594,0.45285347,0.25439242,0.3610224,0.90926886,-0.9221347,0.77333724,-1.239786,-1.236281,-0.44426537,-0.18388593,1.178115,-0.30093563,0.10391662,0.8234095,0.39063424,2.2723534,12.651649867756367,1224,2024-01-01 03:57:00
1.476163,-1.290733,0.6960948,1.4348073,-1.4405318,1.0670998,0.88259095,-0.005641814,1.218745,0.4618702,-0.5715909,0.38325527,-0.30093563,1.686813,-1.0804089,-0.9452732,-0.8015807,6.486149976428019,1885,2024-01-04 08:06:00
0.121844836,0.5720589,-0.21636255,0.4925098,-1.0216475,-1.1118546,-0.60877234,-1.239786,-1.236281,0.4618702,-0.005285538,0.2976591,-0.30093563,0.26278955,-0.9674043,-0.800058,-0.64598817,7.189999799929126,1057,2024-01-03 19:27:00
-1.0136393,-0.9257621,1.3670182,0.18951447,0.30470404,-0.63892096,-0.919539,1.2285024,-1.236281,-0.44426537,-0.83506525,-0.8993778,-0.30093563,-0.08865084,0.038282767,0.2998722,-0.57946724,8.271324064072349,1601,2024-01-02 02:47:00
-1.1560968,-1.4767892,0.73617417,1.6174201,-0.47125208,-1.0328,1.4971288,1.2285024,1.218745,1.3680058,-0.3670548,-0.72797203,-0.30093563,2.0207384,-0.66960764,0.2744877,-0.8598973,6.673195331443191,1722,2024-01-02 03:43:00
1.2663817,-0.81636995,0.95223296,0.46744823,0.34829476,-0.88749194,-0.20720486,-0.005641814,-1.236281,0.4618702,-0.8784935,-0.6108186,-0.30093563,0.23175548,0.08804845,-0.78348356,1.2167152,11.114788285284444,1143,2024-01-01 13:22:00
-1.2240449,-1.6341145,-1.0847135,1.5579587,0.5515213,0.9957275,0.45385408,-0.005641814,1.218745,0.4618702,-0.1571012,-0.71536934,-0.30093563,1.9099414,0.33410236,-0.36515355,-0.69251204,8.50595220448175,1455,2024-01-04 03:17:00
-1.5527476,0.25134256,0.9346649,1.3803517,-0.7948401,1.0100824,1.0066198,1.2285024,1.218745,0.4618702,-0.44153503,-0.9596815,-0.30093563,1.5908774,-0.8652291,-0.43203947,-1.0695976,4.996082088540942,1340,2024-01-03 05:41:00
0.49286377,-0.3064682,-0.08675185,-1.023591,0.36787224,0.19526829,-0.2373785,-0.005641814,-1.236281,-1.3504009,-0.86463344,-0.66977626,-0.30093563,-0.9768205,0.11074552,-0.73259395,0.6279863,9.526470424749755,1570,2024-01-04 02:56:00
-0.16069843,0.5238634,0.83610857,-0.4702031,-1.5859106,0.64292246,0.54547954,-1.239786,-1.236281,-0.44426537,-0.079839036,0.043830886,-0.30093563,-0.674661,-1.0966694,-1.0738903,-1.0579447,5.108915030494537,1672,2024-01-02 17:36:00
-0.03287935,0.32484195,-1.2902435,0.023231955,0.9313677,0.53173447,-0.26894993,1.2285024,1.218745,1.3680058,-0.35400417,-0.08124925,-0.30093563,-0.25950432,0.85598457,-0.56287503,0.57734585,10.192328479707994,1713,2024-01-02 05:53:00
-0.6450859,1.5904393,1.0197442,-0.4513058,-0.5162716,0.68275195,1.5341202,-1.239786,-0.008768004,-1.3504009,2.3140068,0.4417484,-0.30093563,-0.6612916,-0.70033365,0.25732693,-0.63767165,6.269820974157213,1950,2024-01-04 01:49:00
-1.2301602,0.06986393,1.6550295,0.47640514,-1.2616669,-1.0635529,-0.5282533,-1.239786,-1.236281,-1.3504009,-0.6259649,-0.848206,-0.30093563,0.24280623,-1.0441712,-0.9405813,-1.0470895,4.829566135060039,1872,2024-01-02 19:18:00
1.1675539,0.28564975,-0.94431996,0.4851724,-0.6028388,-0.37693375,-1.467732,1.2285024,-0.008768004,1.3680058,-0.40159935,0.5338633,-0.30093563,0.25366667,-0.7562281,0.120597355,0.09037996,8.434272078007176,1484,2024-01-03 20:03:00
1.6524037,1.3222733,0.49599782,-0.62265784,-1.1297833,-0.8157433,0.14028245,-1.239786,-1.236281,-0.44426537,1.5654796,3.019012,-0.30093563,-0.77514917,-1.0059816,-1.0683708,-0.3834291,7.999308096725887,1434,2024-01-04 07:45:00
1.3814325,0.45791137,0.9605835,0.93536764,0.6730377,-0.41517362,0.17502491,-0.005641814,-0.008768004,0.4618702,-0.17670333,0.9903464,-0.30093563,0.86964476,0.49227145,-0.8291744,1.6912707,12.157766372064868,1156,2024-01-02 00:42:00
1.7663107,0.62004834,-0.2222073,-1.2161294,1.031447,1.3341525,-0.74038607,1.2285024,-0.008768004,1.3680058,0.072110616,1.6018082,-0.30093563,-1.0414301,1.0069295,0.44015038,2.5166564,12.101966088777305,1033,2024-01-01 17:39:00
-0.8429762,1.4886992,-0.3218949,1.36033,0.78221035,-1.4335343,1.407763,-1.239786,-1.236281,1.3680058,2.0184236,0.11280853,-0.30093563,1.5560259,0.6414225,1.5183506,-0.2865605,10.3816897077735,1507,2024-01-04 11:14:00
-1.639319,0.8362914,-0.62249017,0.56558937,0.17184353,-0.78420997,-1.5012145,1.2285024,1.218745,-1.3504009,0.4599981,-0.9688805,-0.30093563,0.35530755,-0.106837206,1.0379312,-1.0636903,8.71966101915497,1083,2024-01-02 03:23:00
-1.2495389,-0.1910992,-0.5367522,-1.1254468,0.25280884,1.4291106,-0.32574672,-0.005641814,1.218745,1.3680058,-0.8120883,-0.9366309,-0.30093563,-1.013606,-0.019576969,-0.622502,-0.76977986,6.323262618201135,1098,2024-01-01 17:03:00
0.46991313,-1.5540866,-0.057281047,1.1064136,0.370398,1.021552,-0.61087465,-0.005641814,1.218745,0.4618702,-0.268137,0.2995414,-0.30093563,1.1336576,0.113689244,-0.14167537,0.6119725,7.323762321415978,1819,2024-01-04 01:22:00
1.5491636,1.6953131,0.07358493,0.7980244,-1.5403862,-0.1306251,1.5304301,1.2285024,-1.236281,-0.44426537,2.6335347,3.6693268,-0.30093563,0.6696029,-1.0928499,-0.9264127,-0.91862345,7.864744557977003,1825,2024-01-03 08:47:00
1.332668,-0.926609,-0.01636389,0.8078434,-0.12534341,-0.8535602,0.5157876,-1.239786,-0.008768004,-0.44426537,-0.83466506,-0.38718957,-0.30093563,0.68355095,-0.395676,-0.51777834,0.7165259,9.372411478876744,1390,2024-01-02 09:05:00
-0.34821668,-0.38929325,-0.74182767,-1.3839594,-1.1215659,-0.18700749,1.6673776,1.2285024,1.218745,-0.44426537,-0.89111286,-0.8884469,-0.30093563,-1.0806848,-1.0032798,-0.3822221,-0.8220686,6.384734683576825,1221,2024-01-03 12:08:00
-0.20063458,-0.91511023,-1.5326273,-0.69399893,-0.98343045,-0.34028804,-0.04638668,-0.005641814,-0.008768004,-0.44426537,-0.8400144,-0.7328127,2.5081365,-0.8176679,-0.95220494,-1.0934128,-0.70832986,5.3653616324879,1771,2024-01-04 09:07:00
-0.74879926,1.6170479,0.63930017,-1.2658993,-1.2515174,-0.7330997,-1.302388,-0.005641814,-1.236281,1.3680058,2.3936508,0.31610355,-0.30093563,-1.0547287,-1.041578,-0.66533387,-0.9607974,6.083193203894717,1813,2024-01-03 01:01:00
-0.5331328,-1.44145,-0.2649501,0.17815681,-0.6179005,1.3911585,-0.87294775,-0.005641814,1.218745,-0.44426537,-0.4095523,-0.40248588,-0.30093563,-0.10081732,-0.7655246,-0.3905471,-0.63328016,4.79120256207853,1975,2024-01-01 00:45:00
-0.35880122,-0.947643,-0.7452291,0.19031699,-1.1039875,-0.63451433,-0.7340782,1.2285024,-1.236281,-0.44426537,-0.8244112,-0.73783165,-0.30093563,-0.0877885,-0.9973734,-0.7808977,-0.8152438,7.516497985691155,1620,2024-01-03 03:50:00
-0.6900772,-1.224931,-0.41493005,-0.80213624,1.5675809,0.070453994,0.18602331,-1.239786,-1.236281,-0.44426537,-0.6325773,-0.63102067,-0.30093563,-0.8766414,1.911021,-0.69073874,0.17060578,10.869729338259065,1420,2024-01-04 05:39:00
0.9891989,-0.8220298,0.7047107,-0.27358857,1.7247998,0.99648786,-0.877169,-0.005641814,1.218745,-1.3504009,-0.87664866,-0.64223206,-0.30093563,-0.5257024,2.2066512,1.1924678,2.4247468,11.846685741324809,1456,2024-01-03 21:39:00
1.7546846,1.1521783,-0.5529765,0.6129957,1.6715595,1.4518976,-0.41580674,1.2285024,1.218745,1.3680058,1.1417557,2.766783,-0.30093563,0.4169348,2.10499,-0.02826917,3.3531945,12.738527907100575,1494,2024-01-02 22:28:00
0.012071081,1.5556439,1.5460651,0.5635446,0.7812307,0.8288874,-1.3389636,1.2285024,-1.236281,0.4618702,2.211321,1.3047175,-0.30093563,0.35267764,0.6400545,1.4302727,0.522744,9.422802920325063,1849,2024-01-04 03:41:00
-0.75700855,-0.31741115,1.4926926,1.7238656,0.12196631,-0.36552873,-1.3498232,-1.239786,1.218745,1.3680058,-0.8686707,-0.89349043,-0.30093563,2.2240653,-0.15876557,0.7698963,-0.45091984,8.705704278379802,1378,2024-01-01 23:49:00
1.274139,-1.1060942,-0.62541336,-1.4774654,1.102595,1.2710146,0.098556526,-1.239786,-0.008768004,0.4618702,-0.7276885,-0.058518056,-0.30093563,-1.0956612,1.1176482,-0.9392133,2.0852194,10.973856808175498,1652,2024-01-03 06:59:00
1.2823001,0.7189279,1.5669425,-0.46291935,-0.67795676,-1.1678673,-0.7049202,-1.239786,1.218745,-0.44426537,0.24152793,1.4231615,-0.30093563,-0.6695318,-0.8013307,-0.56281304,0.05262161,8.100045133234717,1440,2024-01-03 17:22:00
1.3017824,-0.9417088,1.2350525,0.9186967,0.08304749,1.1100986,1.653748,1.2285024,-1.236281,0.4618702,-0.82736546,-0.3649383,-0.30093563,0.8447958,-0.19831783,1.1128075,0.93836224,8.961717534743519,1372,2024-01-01 07:50:00
0.50181913,-0.21619537,-0.35603762,1.1949514,1.7084974,1.4833302,-0.30273372,-0.005641814,1.218745,-1.3504009,-0.82507014,-0.5405307,-0.30093563,1.2768017,2.1753533,-0.30985162,1.7748095,10.155675119580494,1269,2024-01-02 21:11:00
-0.043728042,-0.39929855,-0.9799408,1.0750196,0.40886542,1.6514646,-1.6238489,-1.239786,1.218745,-0.44426537,-0.8936754,-0.86223197,-0.30093563,1.0839634,0.15896526,1.5074153,0.23045601,8.611302966436101,1691,2024-01-01 21:23:00
0.8295781,1.0712742,-1.398443,1.6287373,1.6459979,0.8959091,-0.8118383,-0.005641814,-0.008768004,-0.44426537,0.95412433,1.6227093,0.6791183,2.0420518,2.0567443,0.9728265,2.1396267,13.224923277570063,1263,2024-01-02 18:21:00
-0.4489276,1.448496,1.0203537,0.25901514,0.65081954,-0.48839888,-0.995669,1.2285024,-0.008768004,-0.44426537,1.9055315,0.59527916,-0.30093563,-0.012616484,0.46273428,0.680908,0.02242676,9.38005484027891,1302,2024-01-03 04:46:00
1.3309593,1.1667485,-1.1864272,-1.6731129,-1.2553424,-1.2827243,0.9341684,-0.005641814,-1.236281,0.4618702,1.1764997,2.3310926,-0.30093563,-1.111036,-1.0425621,-0.8049449,-0.6008697,8.267954787726497,1699,2024-01-02 05:22:00
-0.611525,-0.79992896,1.5566164,0.9433822,1.5477191,-0.290359,1.5563259,-0.005641814,-0.008768004,-1.3504009,-0.8836035,-0.90138304,-0.30093563,0.8816467,1.8746576,2.6969905,0.2599446,11.474357076407472,1652,2024-01-01 14:45:00
-1.6563346,-0.95666647,0.6786715,-0.18314357,-1.1684519,0.6463606,-0.9971015,-1.239786,1.218745,1.3680058,-0.8198266,-1.0376382,-0.30093563,-0.44985467,-1.0181878,-0.7086772,-1.1172378,4.526134613722133,1400,2024-01-01 07:07:00
0.06629851,0.8088731,-0.068744905,-1.400981,1.067484,-0.040484115,-1.287274,-1.239786,-0.008768004,1.3680058,0.40727028,0.52702576,-0.30093563,-1.0837783,1.0626551,1.6145202,0.7701253,10.711580547171849,1547,2024-01-01 12:37:00
-0.54734933,0.91787,-1.4293647,0.9675906,0.2685863,0.8584276,1.2555637,1.2285024,1.218745,0.4618702,0.6229714,0.070161425,1.1006021,0.9181195,-0.0021456082,0.74530995,-0.23861474,8.219231198018814,1237,2024-01-03 20:11:00
-0.17521496,-0.9741037,-0.956755,-0.37921867,-0.07252158,-1.4517506,-1.2677273,-1.239786,-1.236281,0.4618702,-0.8106511,-0.6692335,-0.30093563,-0.6084411,-0.3479506,0.4668261,-0.16099146,8.981126510351496,1034,2024-01-04 01:02:00
